3432 Out of 96000 QH, Third, Fourth Freq in rad/ps and Lifetimes in ps for a 20x20x20 Ar Lattice at 10K. (atoms/UC=4)
13.3026	-0.116833	0.310024	5.7515
13.3026	-0.116833	0.310024	5.7515
13.3026	-0.116833	0.310024	5.7515
13.3026	-0.116833	0.310024	5.7515
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
6.01832	-0.0667568	0.125011	15.2247
13.2735	-0.116358	0.309312	5.76684
13.2735	-0.116358	0.309312	5.76684
13.2735	-0.116358	0.309312	5.76684
13.2735	-0.116358	0.309312	5.76684
6.08528	-0.0683303	0.126664	15.5047
6.08528	-0.0683303	0.126664	15.5047
6.08528	-0.0683303	0.126664	15.5047
6.08528	-0.0683303	0.126664	15.5047
6.01816	-0.0667598	0.125014	15.2895
6.01816	-0.0667598	0.125014	15.2895
6.01816	-0.0667598	0.125014	15.2895
6.01816	-0.0667598	0.125014	15.2895
13.1867	-0.115217	0.307191	5.80101
13.1867	-0.115217	0.307191	5.80101
13.1867	-0.115217	0.307191	5.80101
13.1867	-0.115217	0.307191	5.80101
6.27963	-0.0720407	0.131451	16.0854
6.27963	-0.0720407	0.131451	16.0854
6.27963	-0.0720407	0.131451	16.0854
6.27963	-0.0720407	0.131451	16.0854
6.0177	-0.0666768	0.125023	15.3976
6.0177	-0.0666768	0.125023	15.3976
6.0177	-0.0666768	0.125023	15.3976
6.0177	-0.0666768	0.125023	15.3976
13.044	-0.113773	0.303706	5.84802
13.044	-0.113773	0.303706	5.84802
13.044	-0.113773	0.303706	5.84802
13.044	-0.113773	0.303706	5.84802
6.58367	-0.0767307	0.138911	16.4425
6.58367	-0.0767307	0.138911	16.4425
6.58367	-0.0767307	0.138911	16.4425
6.58367	-0.0767307	0.138911	16.4425
6.01699	-0.0666052	0.125038	15.4485
6.01699	-0.0666052	0.125038	15.4485
6.01699	-0.0666052	0.125038	15.4485
6.01699	-0.0666052	0.125038	15.4485
12.8483	-0.112354	0.298946	5.88716
12.8483	-0.112354	0.298946	5.88716
12.8483	-0.112354	0.298946	5.88716
12.8483	-0.112354	0.298946	5.88716
6.97277	-0.0814281	0.148414	16.3213
6.97277	-0.0814281	0.148414	16.3213
6.97277	-0.0814281	0.148414	16.3213
6.97277	-0.0814281	0.148414	16.3213
6.0161	-0.066463	0.125056	15.5288
6.0161	-0.066463	0.125056	15.5288
6.0161	-0.066463	0.125056	15.5288
6.0161	-0.066463	0.125056	15.5288
12.6048	-0.111607	0.29305	5.90128
12.6048	-0.111607	0.29305	5.90128
12.6048	-0.111607	0.29305	5.90128
12.6048	-0.111607	0.29305	5.90128
7.41959	-0.0854753	0.159263	16.3814
7.41959	-0.0854753	0.159263	16.3814
7.41959	-0.0854753	0.159263	16.3814
7.41959	-0.0854753	0.159263	16.3814
6.01511	-0.0660863	0.125076	15.5985
6.01511	-0.0660863	0.125076	15.5985
6.01511	-0.0660863	0.125076	15.5985
6.01511	-0.0660863	0.125076	15.5985
12.3214	-0.112303	0.286257	5.89289
12.3214	-0.112303	0.286257	5.89289
12.3214	-0.112303	0.286257	5.89289
12.3214	-0.112303	0.286257	5.89289
7.89593	-0.0902213	0.170736	16.5216
7.89593	-0.0902213	0.170736	16.5216
7.89593	-0.0902213	0.170736	16.5216
7.89593	-0.0902213	0.170736	16.5216
6.01412	-0.0655557	0.125096	15.5932
6.01412	-0.0655557	0.125096	15.5932
6.01412	-0.0655557	0.125096	15.5932
6.01412	-0.0655557	0.125096	15.5932
12.0121	-0.115328	0.278969	5.90096
12.0121	-0.115328	0.278969	5.90096
12.0121	-0.115328	0.278969	5.90096
12.0121	-0.115328	0.278969	5.90096
8.3715	-0.0949238	0.182039	16.3926
8.3715	-0.0949238	0.182039	16.3926
8.3715	-0.0949238	0.182039	16.3926
8.3715	-0.0949238	0.182039	16.3926
6.01322	-0.0651129	0.125114	15.5715
6.01322	-0.0651129	0.125114	15.5715
6.01322	-0.0651129	0.125114	15.5715
6.01322	-0.0651129	0.125114	15.5715
11.7033	-0.120558	0.271923	6.06304
11.7033	-0.120558	0.271923	6.06304
11.7033	-0.120558	0.271923	6.06304
11.7033	-0.120558	0.271923	6.06304
8.80742	-0.0987108	0.192147	16.0511
8.80742	-0.0987108	0.192147	16.0511
8.80742	-0.0987108	0.192147	16.0511
8.80742	-0.0987108	0.192147	16.0511
6.01251	-0.0647393	0.125129	15.5412
6.01251	-0.0647393	0.125129	15.5412
6.01251	-0.0647393	0.125129	15.5412
6.01251	-0.0647393	0.125129	15.5412
11.4493	-0.124028	0.266442	6.43101
11.4493	-0.124028	0.266442	6.43101
11.4493	-0.124028	0.266442	6.43101
11.4493	-0.124028	0.266442	6.43101
9.14093	-0.100664	0.199543	15.9883
9.14093	-0.100664	0.199543	15.9883
9.14093	-0.100664	0.199543	15.9883
9.14093	-0.100664	0.199543	15.9883
6.01206	-0.0645448	0.125138	15.5096
6.01206	-0.0645448	0.125138	15.5096
6.01206	-0.0645448	0.125138	15.5096
6.01206	-0.0645448	0.125138	15.5096
11.3439	-0.124499	0.264305	6.61034
11.3439	-0.124499	0.264305	6.61034
11.3439	-0.124499	0.264305	6.61034
11.3439	-0.124499	0.264305	6.61034
9.2734	-0.101131	0.20233	16.1817
9.2734	-0.101131	0.20233	16.1817
9.2734	-0.101131	0.20233	16.1817
9.2734	-0.101131	0.20233	16.1817
6.0119	-0.0644762	0.125141	15.5055
6.0119	-0.0644762	0.125141	15.5055
6.0119	-0.0644762	0.125141	15.5055
6.0119	-0.0644762	0.125141	15.5055
13.2737	-0.117004	0.309084	5.72156
13.2737	-0.117004	0.309084	5.72156
13.2155	-0.115005	0.308121	5.83645
13.2155	-0.115005	0.308121	5.83645
6.20554	-0.0704798	0.129615	15.9882
6.20554	-0.0704798	0.129615	15.9882
6.07733	-0.0675515	0.126328	15.4743
6.07733	-0.0675515	0.126328	15.4743
6.02896	-0.0675428	0.125289	15.2563
6.02896	-0.0675428	0.125289	15.2563
6.02588	-0.0674675	0.12536	15.4598
6.02588	-0.0674675	0.12536	15.4598
13.2158	-0.116893	0.307446	5.70451
13.2158	-0.116893	0.307446	5.70451
13.1007	-0.113047	0.305539	5.92324
13.1007	-0.113047	0.305539	5.92324
6.45248	-0.074621	0.135644	16.5495
6.45248	-0.074621	0.135644	16.5495
6.15647	-0.0702647	0.128554	15.7682
6.15647	-0.0702647	0.128554	15.7682
6.12788	-0.0679757	0.127467	15.6449
6.12788	-0.0679757	0.127467	15.6449
5.98101	-0.0668489	0.124311	15.3733
5.98101	-0.0668489	0.124311	15.3733
13.101	-0.116185	0.30443	5.70453
13.101	-0.116185	0.30443	5.70453
12.9316	-0.110938	0.301622	6.0139
12.9316	-0.110938	0.301622	6.0139
6.80504	-0.0797298	0.144216	16.8466
6.80504	-0.0797298	0.144216	16.8466
